Title,Authors,Corporate Authors,Editors,Book Editors,Source Title,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Article Number,DOI,Conference Title,Conference Date,Total Citations,Average per Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Woodlands and steppes: Pleistocene vegetation in Yakutia's most continental part recorded in the Batagay permafrost sequence,"Ashastina, Kseniia; Kuzmina, Svetlana; Rudaya, Natalia; Troeva, Elena; Schoch, Werner H.; Roemermann, Christine; Reinecke, Jennifer; Otte, Volker; Savvinov, Grigoriy; Wesche, Karsten; Kienast, Frank",,,,QUATERNARY SCIENCE REVIEWS,SEP 15 2018,2018,196,,,,,38,61,,10.1016/j.quascirev.2018.07.032,,,5,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0
Spatial variation of mercury bioaccumulation in bats of Canada linked to atmospheric mercury deposition,"Chetelat, John; Hickey, M. Brian C.; Poulain, Alexandre J.; Dastoor, Ashu; Ryjkov, Andrei; McAlpine, Donald; Vanderwolf, Karen; Jung, Thomas S.; Hale, Lesley; Cooke, Emma L. L.; Hobson, Dave; Jonasson, Kristin; Kaupas, Laura; McCarthy, Sara; McClelland, Christine; Morningstar, Derek; Norquay, Kaleigh J. O.; Novy, Richard; Player, Delanie; Redford, Tony; Simard, Anouk; Stamler, Samantha; Webber, Quinn M. R.; Yumvihoze, Emmanuel; Zanuttig, Michelle",,,,SCIENCE OF THE TOTAL ENVIRONMENT,JUN 1 2018,2018,626,,,,,668,677,,10.1016/j.scitotenv.2018.01.044,,,5,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
Loop-mediated Isothermal Amplification-Single Nucleotide Polymorphism Analysis for Detection and Differentiation of Wild-type and Vaccine Strains of Mink Enteritis Virus,"Lin, Peng; Wang, Honglin; Cheng, Yuening; Song, Shanshan; Sun, Yaru; Zhang, Miao; Guo, Li; Yi, Li; Tong, Mingwei; Cao, Zhigang; Li, Shuang; Cheng, Shipeng; Wang, Jianke",,,,SCIENTIFIC REPORTS,MAY 30 2018,2018,8,,,,,,,8393,10.1038/s41598-018-26717-6,,,5,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
Distribution of bat-borne viruses and environment patterns,"Afelt, Aneta; Lacroix, Audrey; Zawadzka-Pawlewska, Urszula; Pokojski, Wojciech; Buchy, Philippe; Frutos, Roger",,,,INFECTION GENETICS AND EVOLUTION,MAR 2018,2018,58,,,,,181,191,,10.1016/j.meegid.2017.12.009,,,5,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0
DRodVir: A resource for exploring the virome diversity in rodents,"Chen, Lihong; Liu, Bo; Wu, Zhiqiang; Jin, Qi; Yang, Jian",,,,JOURNAL OF GENETICS AND GENOMICS,MAY 20 2017,2017,44,5,,,,259,264,,10.1016/j.jgg.2017.04.004,,,5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
Understanding bat SARS-like coronaviruses for the preparation of future coronavirus outbreaks Implications for coronavirus vaccine development,"Ng, Oi-Wing; Tan, Yee-Joo",,,,HUMAN VACCINES & IMMUNOTHERAPEUTICS,2017,2017,13,1,,,,186,189,,10.1080/21645515.2016.1228500,,,5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0
Integration of Tactical EMS in the National Park Service,"Smith, William Will",,,,WILDERNESS & ENVIRONMENTAL MEDICINE,2017,2017,28,2,,S,SI,S146,S153,,10.1016/j.wem.2017.03.002,Conference on Tactical Combat Casualty Care - Transitioning Battlefield Lessons Learned to Other Austere Environments in conjunction with the 7th World Congress of Mountain and Wilderness Medicine,"JUL 30-AUG 04, 2016",5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0
Sex-specific foraging habits and roost characteristics of Nycticeius humeralis in north-central Arkansas,"Istvanko, Daniel R.; Risch, Thomas S.; Rolland, Virginie",,,,JOURNAL OF MAMMALOGY,SEP 27 2016,2016,97,5,,,,1336,1344,,10.1093/jmammal/gyw102,,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0
Bat and bird exclusion but not shade cover influence arthropod abundance and cocoa leaf consumption in agroforestry landscape in northeast Brazil,"Cassano, Camila Righetto; Silva, Roberta Mariano; Mariano-Neto, Eduardo; Schroth, Gotz; Faria, Deborah",,,,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,SEP 16 2016,2016,232,,,,,247,253,,10.1016/j.agee.2016.08.013,,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0
Wind energy development: methods for assessing risks to birds and bats pre-construction,"Katzner, Todd; Bennett, Victoria; Miller, Tricia; Duerr, Adam; Braham, Melissa; Hale, Amanda",,,,HUMAN-WILDLIFE INTERACTIONS,SPR 2016,2016,10,1,,,,42,52,,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0
Establishment of reverse transcription loop-mediated isothermal amplification for rapid detection and differentiation of canine distemper virus infected and vaccinated animals,"Liu, Da-Fei; Liu, Chun-Guo; Tian, Jin; Jiang, Yi-Tong; Zhang, Xiao-Zhan; Chai, Hong-Liang; Yang, Tian-Kuo; Yin, Xiu-Chen; Zhang, Hong-Ying; Liu, Ming; Hua, Yu-Ping; Qu, Lian-Dong",,,,INFECTION GENETICS AND EVOLUTION,JUN 2015,2015,32,,,,,102,106,,10.1016/j.meegid.2015.03.002,,,5,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0
"Molecular characterization of RIG-I, STAT-1 and IFN-beta in the horseshoe bat","Li, Jinju; Zhang, Guangxu; Cheng, Dalong; Ren, Hua; Qian, Min; Du, Bing",,,,GENE,APR 25 2015,2015,561,1,,,,115,123,,10.1016/j.gene.2015.02.013,,,5,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
Regulating wildlife conservation and food safety to prevent human exposure to novel virus,"Yuan, Jingjing; Lu, Yonglong; Cao, Xianghui; Cui, Haotian",,,,ECOSYSTEM HEALTH AND SUSTAINABILITY,DEC 16 2020,2020,6,1,,,,,,1741325,10.1080/20964129.2020.1741325,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Ca2+ Ions Promote Fusion of Middle East Respiratory Syndrome Coronavirus with Host Cells and Increase Infectivity,"Straus, Marco R.; Tang, Tiffany; Lai, Alex L.; Flegel, Annkatrin; Bidon, Miya; Freed, Jack H.; Daniel, Susan; Whittaker, Gary R.",,,,JOURNAL OF VIROLOGY,JUL 2020,2020,94,13,,,,,,e00426-20,10.1128/JVI.00426-20,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Detection of novel coronaviruses in bats in Myanmar,"Valitutto, Marc T.; Aung, Ohnmar; Tun, Kyaw Yan Naing; Vodzak, Megan E.; Zimmerman, Dawn; Yu, Jennifer H.; Win, Ye Tun; Maw, Min Thein; Thein, Wai Zin; Win, Htay Htay; Dhanota, Jasjeet; Ontiveros, Victoria; Smith, Brett; Tremeau-Brevard, Alexandre; Goldstein, Tracey; Johnson, Christine K.; Murray, Suzan; Mazet, Jonna",,,,PLOS ONE,APR 9 2020,2020,15,4,,,,,,e0230802,10.1371/journal.pone.0230802,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Accounting for location uncertainty in azimuthal telemetry data improves ecological inference,"Gerber, Brian D.; Hooten, Mevin B.; Peck, Christopher P.; Rice, Mindy B.; Gammonley, James H.; Apa, Anthony D.; Davis, Amy J.",,,,MOVEMENT ECOLOGY,JUL 25 2018,2018,6,,,,,,,14,10.1186/s40462-018-0129-1,,,4,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Indirect effects of sea ice loss on summer-fall habitat and behaviour for sympatric populations of an Arctic marine predator,"Hauser, Donna D. W.; Laidre, Kristin L.; Stern, Harry L.; Suydam, Robert S.; Richard, Pierre R.",,,,DIVERSITY AND DISTRIBUTIONS,JUN 2018,2018,24,6,,,,791,799,,10.1111/ddi.12722,,,4,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
"Epithelial cell lines of the cotton rat (Sigmodon hispidus) are highly susceptible in vitro models to zoonotic Bunya-, Rhabdo-, and Flaviviruses","Ehlen, Lukas; Toedtmann, Jan; Specht, Sabine; Kallies, Rene; Papies, Jan; Mueller, Marcel A.; Junglen, Sandra; Drosten, Christian; Eckerle, Isabella",,,,VIROLOGY JOURNAL,MAY 4 2016,2016,13,,,,,,,74,10.1186/s12985-016-0531-5,,,4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"Using site-occupancy models to prepare for the spread of chytridiomyosis and identify factors affecting detectability of a cryptic susceptible species, the Tasmanian tree frog","Cashins, Scott D.; Philips, Annie; Skerratt, Lee F.",,,,WILDLIFE RESEARCH,SEP 2015,2015,42,5,,,,405,413,,10.1071/WR14183,,,4,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0
Research on Anti-Camouflaged Target System Based on Spectral Detection and Image Recognition,Wang Bo; Gao Yu-bin; Lu Xu-tao,,,,SPECTROSCOPY AND SPECTRAL ANALYSIS,MAY 2015,2015,35,5,,,,1440,1444,,10.3964/j.issn.1000-0593(2015)05-1440-05,,,4,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"Diversity, population structure, and evolution of local peach cultivars in China identified by simple sequence repeats","Shen, Z. J.; Ma, R. J.; Cai, Z. X.; Yu, M. L.; Zhang, Z.",,,,GENETICS AND MOLECULAR RESEARCH,2015,2015,14,1,,,,101,117,,10.4238/2015.January.15.13,,,4,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
Identification of an Unclassified Paramyxovirus in Coleura afra: A Potential Case of Host Specificity,"Maganga, Gael D.; Bourgarel, Mathieu; Nkoghe, Judicael Obame; N'Dilimabaka, Nadine; Drosten, Christian; Paupy, Christophe; Morand, Serge; Drexler, Jan Felix; Leroy, Eric M.",,,,PLOS ONE,DEC 31 2014,2014,9,12,,,,,,e115588,10.1371/journal.pone.0115588,,,4,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
"Coronavirus genotype diversity and prevalence of infection in wild carnivores in the Serengeti National Park, Tanzania","Goller, Katja V.; Fickel, Joerns; Hofer, Heribert; Beier, Sandra; East, Marion L.",,,,ARCHIVES OF VIROLOGY,APR 2013,2013,158,4,,,,729,734,,10.1007/s00705-012-1562-x,,,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0
Hibernation site requirements of bats in man-made hibernacula in a spatial context,"de Boer, W. F.; van de Koppel, S.; de Knegt, H. J.; Dekker, J. J. A.",,,,ECOLOGICAL APPLICATIONS,MAR 2013,2013,23,2,,,,502,514,,10.1890/1051-0761-23.2.502,,,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0
"Sensitivity of populations of bats (Mammalia: Chiroptera) in relation to human development in northern Parana, southern Brazil","Reis, N. R.; Gallo, P. H.; Peracchi, A. L.; Lima, I. P.; Fregonezi, M. N.",,,,BRAZILIAN JOURNAL OF BIOLOGY,AUG 2012,2012,72,3,,,,511,518,,10.1590/S1519-69842012000300014,,,4,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
"The Elliot Lake Uranium Miners' Battle to Gain Occupational Health and Safety Improvements, 1950-1980","MacDowell, Laurel Sefton",,,,LABOUR-LE TRAVAIL,SPR 2012,2012,,69,,,,91,+,,,,,4,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
"Clinical features, pathogenesis and immunobiology of severe acute respiratory syndrome","Hui, David S.; Chan, Paul K. S.",,,,CURRENT OPINION IN PULMONARY MEDICINE,MAY 2008,2008,14,3,,,,241,247,,10.1097/MCP.0b013e3282fb81b2,,,4,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
Temperature profiles and bathymetry of some high mountain lakes,"Leopold, LB",,,,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,JUN 6 2000,2000,97,12,,,,6267,6270,,10.1073/pnas.97.12.6267,,,4,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
Emerging zoonotic diseases originating in mammals: a systematic review of effects of anthropogenic land-use change,"White, Rebekah J.; Razgour, Orly",,,,MAMMAL REVIEW,,2020,,,,,,,,,10.1111/mam.12201,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"Necrotizing Ventriculitis in Fledgling Chimney Swifts (Chaetura Pelagica) Associated With a Novel Adenovirus, Chimney Swift Adenovirus-1 (CsAdV-1)","Needle, David B.; Wise, Annabel G.; Gregory, Christopher R.; Maes, Roger K.; Sidor, Inga F.; Ritchie, Branson W.; Agnew, Dalen",,,,VETERINARY PATHOLOGY,NOV 2019,2019,56,6,,,,907,914,UNSP 0300985819861717,10.1177/0300985819861717,,,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Current status of human rabies prevention: remaining barriers to global biologics accessibility and disease elimination,"Rupprecht, Charles E.; Salahuddin, Naseem",,,,EXPERT REVIEW OF VACCINES,JUN 3 2019,2019,18,6,,,,629,640,,10.1080/14760584.2019.1627205,,,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
