"","X.1","X","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_genus_notes","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","sample_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","gene_targets_simplified","euthanasia","euthanasia_simplified","method_specific_simplified","virus_genus_simplified","spec","species_for_reader","family"
"1077",1285,1285,1545,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,5,0,0,"Myotis emarginatus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Pontchateau, Loire-Atlantique","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis emarginatus","VESPERTILIONIDAE"
"1078",1286,1286,1546,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,1,0,0,"Myotis emarginatus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Pluherlin, Morbihan, Bretagne","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis emarginatus","VESPERTILIONIDAE"
"1079",1287,1287,1547,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,2,0,0,"Myotis emarginatus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Brenac, Aveyron","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis emarginatus","VESPERTILIONIDAE"
"1080",1288,1288,1548,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,8,0,0,"Myotis escalerai","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","Inca, Majorque","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis escalerai","VESPERTILIONIDAE"
"1081",1289,1289,1549,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,2,0,0,"Myotis escalerai","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","Orpi, Majorque","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis escalerai","VESPERTILIONIDAE"
"1082",1290,1290,1550,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,3,0,0,"Myotis escalerai","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Batere, Pyrenees-Orientales","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis escalerai","VESPERTILIONIDAE"
"1083",1291,1291,1551,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,2,0,0,"Myotis escalerai","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","Santa Maria de Miralles, Vilafranca","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis escalerai","VESPERTILIONIDAE"
"1084",1292,1292,1552,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,3,0,0,"Myotis myotis","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Dions, Gard","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis myotis","VESPERTILIONIDAE"
"1085",1296,1296,1556,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,18,0,0,"Myotis myotis","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Pontchateau, Loire-Atlantique","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis myotis","VESPERTILIONIDAE"
"1086",1298,1298,1558,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,3,0,0,"Myotis myotis","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Creissels, Aveyron","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis myotis","VESPERTILIONIDAE"
"1087",1299,1299,1559,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,17,0,0,"Myotis myotis","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","La Roche Bernard, Morbihan","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis myotis","VESPERTILIONIDAE"
"1088",1301,1301,1561,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,1,0,0,"Myotis myotis","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","Llimiana","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis myotis","VESPERTILIONIDAE"
"1089",1302,1302,1562,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,3,0,0,"Myotis mystacinus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Pontchateau, Bretagne","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis mystacinus","VESPERTILIONIDAE"
"1090",1303,1303,1563,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,1,0,0,"Myotis mystacinus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Brenac, Aveyron","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis mystacinus","VESPERTILIONIDAE"
"1091",1305,1305,1565,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,5,0,0,"Myotis nattereri","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Laissac, Aveyron","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis nattereri","VESPERTILIONIDAE"
"1092",1306,1306,1566,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,2,0,0,"Myotis nattereri","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Lagarde, Aveyron","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis nattereri","VESPERTILIONIDAE"
"1093",1307,1307,1567,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,1,0,0,"Myotis nattereri","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Lapanouse, Aveyron","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis nattereri","VESPERTILIONIDAE"
"1094",1308,1308,1568,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,2,0,0,"Myotis nattereri","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Cruejouls, Auvergne","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis nattereri","VESPERTILIONIDAE"
"1095",1309,1309,1569,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,1,0,0,"Myotis nattereri","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Biounac, Aveyeron","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis nattereri","VESPERTILIONIDAE"
"1096",1310,1310,1570,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,3,0,0,"Myotis punicus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","Morocco","N","Ifri'N Caid","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis punicus","VESPERTILIONIDAE"
"1097",1313,1313,1573,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,1,0,0,"Nyctalus leisleri","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","Sant Llorenc Savall","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Nyctalus leisleri","VESPERTILIONIDAE"
"1098",1314,1314,1574,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,3,0,0,"Nyctalus leisleri","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","Senet","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Nyctalus leisleri","VESPERTILIONIDAE"
"1099",1315,1315,1575,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,3,0,0,"Pipistrellus kuhlii","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","Oliete","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus kuhlii","VESPERTILIONIDAE"
"1100",1316,1316,1576,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,2,0,0,"Pipistrellus pipistrellus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Dions, Gard","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus pipistrellus","VESPERTILIONIDAE"
"1101",1317,1317,1577,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,9,0,0,"Pipistrellus pipistrellus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Brenac, Aveyron","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus pipistrellus","VESPERTILIONIDAE"
"1102",1318,1318,1578,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,1,0,0,"Pipistrellus pipistrellus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Biounac, Aveyron","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus pipistrellus","VESPERTILIONIDAE"
"1103",1319,1319,1579,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,3,0,0,"Pipistrellus pipistrellus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Quimper, Finistere, Bretagne","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus pipistrellus","VESPERTILIONIDAE"
"1104",1320,1320,1580,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,6,0,0,"Pipistrellus pipistrellus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Orlhaguet, Aveyron","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus pipistrellus","VESPERTILIONIDAE"
"1105",1321,1321,1581,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,1,0,0,"Pipistrellus pipistrellus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Ste-Geneviere/Argence, Aveyron","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus pipistrellus","VESPERTILIONIDAE"
"1106",1322,1322,1582,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,1,0,0,"Pipistrellus pipistrellus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","Oliete","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus pipistrellus","VESPERTILIONIDAE"
"1107",1323,1323,1583,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,1,0,0,"Pipistrellus pygmaeus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Brenac, Aveyron","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus pygmaeus","VESPERTILIONIDAE"
"1108",1324,1324,1584,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,1,0,0,"Plecotus austriacus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","France","N","Dions, Gard","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Plecotus austriacus","VESPERTILIONIDAE"
"1109",1325,1325,1585,"sars-cov related betacoronavirus and diverse alphacoronavirus members found in western old-world","Ar Gouilh et al.","Virology",2018,2,0,0,"Plecotus austriacus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","Oliete","",NA,NA,"",2008,"",2016,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:22pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Plecotus austriacus","VESPERTILIONIDAE"
"1110",1328,1328,1588,"seasonal fluctuations of astrovirus, but not coronavirus shedding in bats inhabiting human-modified tropical forests","Seltmann et al.","Ecohealth",2017,8,0,0,"Hipposideros cervinus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","longitudinal","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"faecal swab/pellet","Malaysian Borneo","N","Sabah","Fragmented forest",NA,NA,"",2014,"March",2015,"September","","Spring,Summer,Fall",NA,"Y","Fragmented forest","Y","","VERENA Admin","4/29/2022 11:38am","faecal, rectal, or anal","pooled",1,1,0,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Hipposideros cervinus","HIPPOSIDERIDAE"
