"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","euthanasia","method_specific_simplified","spec","species_for_reader","species","studies"
"1993",2265,"virus survey in populations of two subspecies of bent-winged bats (miniopterus orianae bassanii and oceanensis) in south-eastern australia reveals a high prevalence of diverse herpesviruses","Holz et al.","Plos One",2018,32,0,0,"Miniopterus orianae bassanii","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","degenerate concensus PCR","multiple","RdRp",NA,"oral swab,""tissue (lung,liver,spleen)""","Australia","S","Victoria","Allansford","142.5931ºE","38.3861ºS","2015","","",NA,"","September","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:32pm","pooled tissue","0","1","0","0",-38.3861,142.5931,"No, but some bats were found dead and processed for study","PCR",1,"Miniopterus schreibersii","Miniopterus schreibersii","virus survey in populations of two subspecies of bent-winged bats (miniopterus orianae bassanii and oceanensis) in south-eastern australia reveals a high prevalence of diverse herpesviruses"
"1994",2266,"virus survey in populations of two subspecies of bent-winged bats (miniopterus orianae bassanii and oceanensis) in south-eastern australia reveals a high prevalence of diverse herpesviruses","Holz et al.","Plos One",2018,155,0,0,"Miniopterus orianae bassanii","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","degenerate concensus PCR","multiple","RdRp",NA,"oral swab,""tissue (lung,liver,spleen)""","Australia","S","South Australia","Naracoorte","NA","NA","2016","","",NA,"","January ","Winter",NA,"","","","","VERENA Admin","4/12/2022 2:32pm","pooled tissue","0","0","1","0",NA,NA,"No, but some bats were found dead and processed for study","PCR",1,"Miniopterus schreibersii","Miniopterus schreibersii","virus survey in populations of two subspecies of bent-winged bats (miniopterus orianae bassanii and oceanensis) in south-eastern australia reveals a high prevalence of diverse herpesviruses"
"1995",2267,"virus survey in populations of two subspecies of bent-winged bats (miniopterus orianae bassanii and oceanensis) in south-eastern australia reveals a high prevalence of diverse herpesviruses","Holz et al.","Plos One",2018,26,0,0,"Miniopterus orianae oceanensis","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","degenerate concensus PCR","multiple","RdRp",NA,"oral swab,""tissue (lung,liver,spleen)""","Australia","S","Victoria","Christmas Hill","145.3173ºE","37.6515 ºS","2015","","",NA,"","September","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:32pm","pooled tissue","0","1","0","0",-37.6515,145.3173,"No, but some bats were found dead and processed for study","PCR",1,"Miniopterus schreibersii","Miniopterus schreibersii","virus survey in populations of two subspecies of bent-winged bats (miniopterus orianae bassanii and oceanensis) in south-eastern australia reveals a high prevalence of diverse herpesviruses"
"1996",2268,"viral diversity of microbats within the south west botanical province of western australia","Prada et al.","Viruses",2019,66,2,0.030303,"Chalinolobus gouldii","betacoronavirus","Sarbecovirus","","","pooled","cross-sectional","antibody","Indirect-Binding Luminex Assay","","",NA,"blood","Australia","S","","MtG, CDR, CoC, Dry, Dwe, Koj, Per","NA","NA","","2016","November",2018,"April","","Summer",NA,"N","N","Y, low and limited to Chalinolobus spp","","VERENA Admin","4/12/2022 2:32pm","blood or serum","1","0","0","0",NA,NA,"No","Indirect-Binding Luminex Assay",1,"Chalinolobus gouldii","Chalinolobus gouldii","viral diversity of microbats within the south west botanical province of western australia"
"1997",2269,"viral diversity of microbats within the south west botanical province of western australia","Prada et al.","Viruses",2019,59,4,0.067797,"Chalinolobus morio","betacoronavirus","Sarbecovirus","","","pooled","cross-sectional","antibody","Indirect-Binding Luminex Assay","","",NA,"blood","Australia","S","","MtG, Bla, CDR, Coc, Don, Dry, Dwe, Frk, Met, Twi, Two","NA","NA","","2016","November",2018,"April","","Summer",NA,"N","N","Y, low and limited to Chalinolobus spp","","VERENA Admin","4/12/2022 2:32pm","blood or serum","1","0","0","0",NA,NA,"No","Indirect-Binding Luminex Assay",1,"Chalinolobus morio","Chalinolobus morio","viral diversity of microbats within the south west botanical province of western australia"
"1998",2270,"viral diversity of microbats within the south west botanical province of western australia","Prada et al.","Viruses",2019,7,0,0,"Falsistrellus mackenziei","betacoronavirus","Sarbecovirus","","","pooled","cross-sectional","antibody","Indirect-Binding Luminex Assay","","",NA,"blood","Australia","S","","Bla, Dwe","NA","NA","","2016","November",2018,"April","","Summer",NA,"N","N","Y, low and limited to Chalinolobus spp","","VERENA Admin","4/12/2022 2:32pm","blood or serum","1","0","0","0",NA,NA,"No","Indirect-Binding Luminex Assay",1,"Falsistrellus mackenziei","Falsistrellus mackenziei","viral diversity of microbats within the south west botanical province of western australia"
"1999",2271,"viral diversity of microbats within the south west botanical province of western australia","Prada et al.","Viruses",2019,26,0,0,"Nyctiphilus geoffroyi","betacoronavirus","Sarbecovirus","","","pooled","cross-sectional","antibody","Indirect-Binding Luminex Assay","","",NA,"blood","Australia","S","","Mtg, Bla, CDR, Coc, Don, Dry, Dwe, Ger, Per, Two","NA","NA","","2016","November",2018,"April","","Summer",NA,"N","N","Y, low and limited to Chalinolobus spp","","VERENA Admin","4/12/2022 2:32pm","blood or serum","1","0","0","0",NA,NA,"No","Indirect-Binding Luminex Assay",1,"Nyctophilus geoffroyi","Nyctophilus geoffroyi","viral diversity of microbats within the south west botanical province of western australia"
"2000",2272,"viral diversity of microbats within the south west botanical province of western australia","Prada et al.","Viruses",2019,67,7,0.104478,"Nyctophilus gouldi","betacoronavirus","Sarbecovirus","","","pooled","cross-sectional","antibody","Indirect-Binding Luminex Assay","","",NA,"blood","Australia","S","","Bla, Don, Dry, we, Per, Two","NA","NA","","2016","November",2018,"April","","Summer",NA,"N","N","Y, low and limited to Chalinolobus spp","","VERENA Admin","4/12/2022 2:32pm","blood or serum","1","0","0","0",NA,NA,"No","Indirect-Binding Luminex Assay",1,"Nyctophilus gouldi","Nyctophilus gouldi","viral diversity of microbats within the south west botanical province of western australia"
"2001",2273,"viral diversity of microbats within the south west botanical province of western australia","Prada et al.","Viruses",2019,5,2,0.4,"Nyctophilus major","betacoronavirus","Sarbecovirus","","","pooled","cross-sectional","antibody","Indirect-Binding Luminex Assay","","",NA,"blood","Australia","S","","Bla, CDR, Dry, Dwe, Frk","NA","NA","","2016","November",2018,"April","","Summer",NA,"N","N","Y, low and limited to Chalinolobus spp","","VERENA Admin","4/12/2022 2:32pm","blood or serum","1","0","0","0",NA,NA,"No","Indirect-Binding Luminex Assay",1,"Nyctophilus timoriensis","Nyctophilus timoriensis","viral diversity of microbats within the south west botanical province of western australia"
"2002",2274,"viral diversity of microbats within the south west botanical province of western australia","Prada et al.","Viruses",2019,2,0,0,"Scotorepens balstoni","betacoronavirus","Sarbecovirus","","","pooled","cross-sectional","antibody","Indirect-Binding Luminex Assay","","",NA,"blood","Australia","S","","MtG, CDR","NA","NA","","2016","November",2018,"April","","Summer",NA,"N","N","Y, low and limited to Chalinolobus spp","","VERENA Admin","4/12/2022 2:32pm","blood or serum","1","0","0","0",NA,NA,"No","Indirect-Binding Luminex Assay",1,"Scotorepens balstoni","Scotorepens balstoni","viral diversity of microbats within the south west botanical province of western australia"
"2003",2275,"viral diversity of microbats within the south west botanical province of western australia","Prada et al.","Viruses",2019,1,0,0,"Vespadelus baverstocki","betacoronavirus","Sarbecovirus","","","pooled","cross-sectional","antibody","Indirect-Binding Luminex Assay","","",NA,"blood","Australia","S","","MtG, CDR","NA","NA","","2016","November",2018,"April","","Summer",NA,"N","N","Y, low and limited to Chalinolobus spp","","VERENA Admin","4/12/2022 2:32pm","blood or serum","1","0","0","0",NA,NA,"No","Indirect-Binding Luminex Assay",1,"Vespadelus baverstocki","Vespadelus baverstocki","viral diversity of microbats within the south west botanical province of western australia"
"2004",2276,"viral diversity of microbats within the south west botanical province of western australia","Prada et al.","Viruses",2019,150,9,0.06,"Vespadelus regulus","betacoronavirus","Sarbecovirus","","","pooled","cross-sectional","antibody","Indirect-Binding Luminex Assay","","",NA,"blood","Australia","S","","Bla, Coc, Don, Dry, Dwe, Frk, met, Per, Twi, Two","NA","NA","","2016","November",2018,"April","","Summer",NA,"N","N","Y, low and limited to Chalinolobus spp","","VERENA Admin","4/12/2022 2:33pm","blood or serum","1","0","0","0",NA,NA,"No","Indirect-Binding Luminex Assay",1,"Vespadelus regulus","Vespadelus regulus","viral diversity of microbats within the south west botanical province of western australia"
"2005",2277,"viral diversity of microbats within the south west botanical province of western australia","Prada et al.","Viruses",2019,11,1,0.090909,"Austronomus australis","betacoronavirus","Sarbecovirus","","","pooled","cross-sectional","antibody","Indirect-Binding Luminex Assay","","",NA,"blood","Australia","S","","CDR","NA","NA","","2016","November",2018,"April","","Summer",NA,"N","N","Y, low and limited to Chalinolobus spp","","VERENA Admin","4/12/2022 2:33pm","blood or serum","1","0","0","0",NA,NA,"No","Indirect-Binding Luminex Assay",1,"Tadarida australis","Tadarida australis","viral diversity of microbats within the south west botanical province of western australia"
"2007",2279,"viral diversity of microbats within the south west botanical province of western australia","Prada et al.","Viruses",2019,68,2,0.029412,"Chalinolobus gouldii","betacoronavirus","Merbecovirus","","","pooled","cross-sectional","antibody","Indirect-Binding Luminex Assay","","",NA,"blood","Australia","S","","MtG, CDR, CoC, Dry, Dwe, Koj, Per","NA","NA","","2016","November",2018,"April","","Summer",NA,"N","N","Y, low and limited to Chalinolobus spp","","VERENA Admin","4/12/2022 2:33pm","blood or serum","1","0","0","0",NA,NA,"No","Indirect-Binding Luminex Assay",1,"Chalinolobus gouldii","Chalinolobus gouldii","viral diversity of microbats within the south west botanical province of western australia"
"2008",2280,"viral diversity of microbats within the south west botanical province of western australia","Prada et al.","Viruses",2019,60,1,0.016667,"Chalinolobus morio","betacoronavirus","Merbecovirus","","","pooled","cross-sectional","antibody","Indirect-Binding Luminex Assay","","",NA,"blood","Australia","S","","MtG, Bla, CDR, Coc, Don, Dry, Dwe, Frk, Met, Twi, Two","NA","NA","","2016","November",2018,"April","","Summer",NA,"N","N","Y, low and limited to Chalinolobus spp","","VERENA Admin","4/12/2022 2:33pm","blood or serum","1","0","0","0",NA,NA,"No","Indirect-Binding Luminex Assay",1,"Chalinolobus morio","Chalinolobus morio","viral diversity of microbats within the south west botanical province of western australia"
"2009",2281,"viral diversity of microbats within the south west botanical province of western australia","Prada et al.","Viruses",2019,7,0,0,"Falsistrellus mackenziei","betacoronavirus","Merbecovirus","","","pooled","cross-sectional","antibody","Indirect-Binding Luminex Assay","","",NA,"blood","Australia","S","","Bla, Dwe","NA","NA","","2016","November",2018,"April","","Summer",NA,"N","N","Y, low and limited to Chalinolobus spp","","VERENA Admin","4/12/2022 2:33pm","blood or serum","1","0","0","0",NA,NA,"No","Indirect-Binding Luminex Assay",1,"Falsistrellus mackenziei","Falsistrellus mackenziei","viral diversity of microbats within the south west botanical province of western australia"
"2010",2282,"viral diversity of microbats within the south west botanical province of western australia","Prada et al.","Viruses",2019,27,0,0,"Nyctiphilus geoffroyi","betacoronavirus","Merbecovirus","","","pooled","cross-sectional","antibody","Indirect-Binding Luminex Assay","","",NA,"blood","Australia","S","","Mtg, Bla, CDR, Coc, Don, Dry, Dwe, Ger, Per, Two","NA","NA","","2016","November",2018,"April","","Summer",NA,"N","N","Y, low and limited to Chalinolobus spp","","VERENA Admin","4/12/2022 2:33pm","blood or serum","1","0","0","0",NA,NA,"No","Indirect-Binding Luminex Assay",1,"Nyctophilus geoffroyi","Nyctophilus geoffroyi","viral diversity of microbats within the south west botanical province of western australia"
"2011",2283,"viral diversity of microbats within the south west botanical province of western australia","Prada et al.","Viruses",2019,70,0,0,"Nyctophilus gouldi","betacoronavirus","Merbecovirus","","","pooled","cross-sectional","antibody","Indirect-Binding Luminex Assay","","",NA,"blood","Australia","S","","Bla, Don, Dry, we, Per, Two","NA","NA","","2016","November",2018,"April","","Summer",NA,"N","N","Y, low and limited to Chalinolobus spp","","VERENA Admin","4/12/2022 2:33pm","blood or serum","1","0","0","0",NA,NA,"No","Indirect-Binding Luminex Assay",1,"Nyctophilus gouldi","Nyctophilus gouldi","viral diversity of microbats within the south west botanical province of western australia"
"2012",2284,"viral diversity of microbats within the south west botanical province of western australia","Prada et al.","Viruses",2019,4,0,0,"Nyctophilus major","betacoronavirus","Merbecovirus","","","pooled","cross-sectional","antibody","Indirect-Binding Luminex Assay","","",NA,"blood","Australia","S","","Bla, CDR, Dry, Dwe, Frk","NA","NA","","2016","November",2018,"April","","Summer",NA,"N","N","Y, low and limited to Chalinolobus spp","","VERENA Admin","4/12/2022 2:33pm","blood or serum","1","0","0","0",NA,NA,"No","Indirect-Binding Luminex Assay",1,"Nyctophilus timoriensis","Nyctophilus timoriensis","viral diversity of microbats within the south west botanical province of western australia"
"2013",2285,"viral diversity of microbats within the south west botanical province of western australia","Prada et al.","Viruses",2019,2,0,0,"Scotorepens balstoni","betacoronavirus","Merbecovirus","","","pooled","cross-sectional","antibody","Indirect-Binding Luminex Assay","","",NA,"blood","Australia","S","","MtG, CDR","NA","NA","","2016","November",2018,"April","","Summer",NA,"N","N","Y, low and limited to Chalinolobus spp","","VERENA Admin","4/12/2022 2:33pm","blood or serum","1","0","0","0",NA,NA,"No","Indirect-Binding Luminex Assay",1,"Scotorepens balstoni","Scotorepens balstoni","viral diversity of microbats within the south west botanical province of western australia"
"2014",2286,"viral diversity of microbats within the south west botanical province of western australia","Prada et al.","Viruses",2019,1,0,0,"Vespadelus baverstocki","betacoronavirus","Merbecovirus","","","pooled","cross-sectional","antibody","Indirect-Binding Luminex Assay","","",NA,"blood","Australia","S","","MtG, CDR","NA","NA","","2016","November",2018,"April","","Summer",NA,"N","N","Y, low and limited to Chalinolobus spp","","VERENA Admin","4/12/2022 2:33pm","blood or serum","1","0","0","0",NA,NA,"No","Indirect-Binding Luminex Assay",1,"Vespadelus baverstocki","Vespadelus baverstocki","viral diversity of microbats within the south west botanical province of western australia"
