UniqueID,title,author (from Imported table 2),journal (from Imported table 2),year (from Imported table 2),sample,positives,prevalence,bat_species,virus_genus,virus_genus_notes,virus_subgenus,virus_species,virus_strain,detection_type,study_type,detection_method,method_specific,single/multiple PCR method,gene_targets,Terminal sampling?,tissue,country,country_hemisphere,state,site,longitude,latitude,sample_year,start_year,start_month,end_year,end_month,sample_season,sample_season_simplified,# Sampling Trips,Sex Info?,Habitat Disturbance Info?,Coinfection Info?,Flag,Entered by,Last modified
1189,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,3,0,0.000000,Rhinolophus ferrumequinum,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,RT-PCR,single,RdRp,,skin swab,Italy,N,Sardinia,"Grotta sa Rocca Ulari (Borutta), Galleria Casteldoria (S.M Coghinas), Diga S. Chiara (Ula-Tirso)",,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1190,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,3,0,0.000000,Rhinolophus ferrumequinum,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,RT-PCR,single,RdRp,,oral swab,Italy,N,Sardinia,"Grotta sa Rocca Ulari (Borutta), Galleria Casteldoria (S.M Coghinas), Diga S. Chiara (Ula-Tirso)",,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1191,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,3,1,0.333333,Rhinolophus ferrumequinum,betacoronavirus ,,Sarbecovirus,,SarBatCov1,pooled,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Italy,N,Sardinia,"Grotta sa Rocca Ulari (Borutta), Galleria Casteldoria (S.M Coghinas), Diga S. Chiara (Ula-Tirso)",,,,2015,November,2016,November,,Year,,"Y, F positive","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1192,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,9,0,0.000000,Miniopterus schreibersii,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,skin swab,Italy,N,Sardinia,Grotta sa Rocca Ulari (Borutta),,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1193,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,7,0,0.000000,Miniopterus schreibersii,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Italy,N,Sardinia,Grotta sa Rocca Ulari (Borutta),,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1194,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,8,0,0.000000,Myotis punicus,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,RT-PCR,single,RdRp,,skin swab,Italy,N,Sardinia,"Grotta sa Rocca Ulari (Borutta), Galleria Casteldoria (S.M Coghinas), Tilipera (Bonorva)",,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1195,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,8,0,0.000000,Myotis punicus,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,RT-PCR,single,RdRp,,oral swab,Italy,N,Sardinia,"Grotta sa Rocca Ulari (Borutta), Galleria Casteldoria (S.M Coghinas), Tilipera (Bonorva)",,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1196,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,6,0,0.000000,Myotis punicus,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Italy,N,Sardinia,"Grotta sa Rocca Ulari (Borutta), Galleria Casteldoria (S.M Coghinas), Tilipera (Bonorva)",,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1197,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,3,0,0.000000,Myotis capaccinii,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,RT-PCR,single,RdRp,,skin swab,Italy,N,Sardinia,"Galleria Casteldoria (S.M Coghinas), Grotta Verde (Alghero)",,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1198,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,4,0,0.000000,Myotis capaccinii,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,RT-PCR,single,RdRp,,oral swab,Italy,N,Sardinia,"Galleria Casteldoria (S.M Coghinas), Grotta Verde (Alghero)",,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1199,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,3,0,0.000000,Myotis capaccinii,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Italy,N,Sardinia,"Galleria Casteldoria (S.M Coghinas), Grotta Verde (Alghero)",,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1200,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,3,0,0.000000,Myotis emarginatus,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,RT-PCR,single,RdRp,,skin swab,Italy,N,Sardinia,"Galleria Casteldoria (S.M Coghinas), Mularza Noa (Bolotana)",,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1201,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,2,0,0.000000,Myotis emarginatus,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,RT-PCR,single,RdRp,,oral swab,Italy,N,Sardinia,"Galleria Casteldoria (S.M Coghinas), Mularza Noa (Bolotana)",,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1202,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,2,0,0.000000,Myotis emarginatus,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Italy,N,Sardinia,"Galleria Casteldoria (S.M Coghinas), Mularza Noa (Bolotana)",,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1203,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,1,0,0.000000,Plecotus sardus,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,oral swab,Italy,N,Sardinia,Diga S. Chiara (Ula-Tirso),,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1204,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,1,0,0.000000,Hypsugo savii,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,RT-PCR,single,RdRp,,skin swab,Italy,N,Sardinia,"Monte Corallinu (Doragali),Mularza Noa (Bolotana)",,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1205,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,1,0,0.000000,Hypsugo savii,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,RT-PCR,single,RdRp,,oral swab,Italy,N,Sardinia,"Monte Corallinu (Doragali),Mularza Noa (Bolotana)",,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1206,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,2,0,0.000000,Pipistrellus pipistrellus,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,skin swab,Italy,N,Sardinia,Tilipera (Bonorva),,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1207,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,1,0,0.000000,Pipistrellus kuhlii,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Italy,N,Sardinia,Mularza Noa (Bolotana),,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1208,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,1,0,0.000000,Plecotus auritus,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,skin swab,Italy,N,Sardinia,Belvi,,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1209,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,1,0,0.000000,Plecotus auritus,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,oral swab,Italy,N,Sardinia,Belvi,,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1210,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,1,1,1.000000,Plecotus auritus,betacoronavirus ,,Sarbecovirus,,SarBatCov1,single,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Italy,N,Sardinia,Belvi,,,,2015,November,2016,November,,Year,,"Y, Female","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1211,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,1,0,0.000000,Plecotus austriacus,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,oral swab,Italy,N,Sardinia,Grotta Verde (Alghero),,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1212,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,1,0,0.000000,Nyctalus leisleri,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,skin swab,Italy,N,Sardinia,Mularza Noa (Bolotana),,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1213,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,1,0,0.000000,Nyctalus leisleri,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,oral swab,Italy,N,Sardinia,Mularza Noa (Bolotana),,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1214,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,1,0,0.000000,Eptesicus serotinus,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Italy,N,Sardinia,Grotta Verde (Alghero),,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1215,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,1,0,0.000000,Tadarida teniotis,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,skin swab,Italy,N,Sardinia,Grotta Verde (Alghero),,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1216,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,1,0,0.000000,Tadarida teniotis,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,RT-PCR,single,RdRp,,oral swab,Italy,N,Sardinia,Grotta Verde (Alghero),,,,2015,November,2016,November,,Year,,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1217,molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny,Lecis et al.,Virus Genes,2019,1,1,1.000000,Tadarida teniotis,betacoronavirus ,,Sarbecovirus,,SarBatCov1,single,cross-sectional,RNA,RT-PCR,single,RdRp,,faeces,Italy,N,Sardinia,Grotta Verde (Alghero),,,,2015,November,2016,November,,Year,,"Y, Female","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts",N,,VERENA Admin,4/12/2022 2:19pm
1218,"""molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses""",Kemenesi et al.,Vector Borne Zoonotic Dis,2014,3,1,0.333333,Rhinolophus euryale,betacoronavirus ,,Sarbecovirus,,,pooled,cross-sectional,RNA,"RT-PCR,semi-nested RT-PCR,nested RT-PCR",multiple,RdRp,,faeces,Hungary,N,,"31 (positive), 32",,,,2012,,2013,,,Year,,N,"Y, natural foraging habitats","Yes, AstV, CoV, CalV",,VERENA Admin,4/12/2022 2:19pm
1219,"""molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses""",Kemenesi et al.,Vector Borne Zoonotic Dis,2014,12,1,0.083333,Rhinolophus ferrumequinum,alphacoronavirus,,,,,pooled,cross-sectional,RNA,"RT-PCR,semi-nested RT-PCR,nested RT-PCR",multiple,RdRp,,faeces,Hungary,N,,"1, 2 (positive), 4, 26, 40",,,,2012,,2013,,,Year,,N,"Y, natural foraging habitats","Yes, AstV, CoV, CalV",,VERENA Admin,4/12/2022 2:19pm
1220,"""molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses""",Kemenesi et al.,Vector Borne Zoonotic Dis,2014,3,1,0.333333,Rhinolophus hipposideros,alphacoronavirus,,,,,pooled,cross-sectional,RNA,"RT-PCR,semi-nested RT-PCR,nested RT-PCR",multiple,RdRp,,faeces,Hungary,N,,2 (positive),,,,2012,,2013,,,Year,,N,"Y, natural foraging habitats","Yes, AstV, CoV, CalV",,VERENA Admin,4/12/2022 2:19pm
1221,"""molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses""",Kemenesi et al.,Vector Borne Zoonotic Dis,2014,13,0,0.000000,Barbastella barbastellus,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,"RT-PCR,semi-nested RT-PCR,nested RT-PCR",multiple,RdRp,,faeces,Hungary,N,,"3, 12, 21, 30, 34, 40, 42",,,,2012,,2013,,,Year,,N,"Y, natural foraging habitats","Yes, AstV, CoV, CalV",,VERENA Admin,4/12/2022 2:19pm
1222,"""molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses""",Kemenesi et al.,Vector Borne Zoonotic Dis,2014,7,0,0.000000,Eptesicus serotinus,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,"RT-PCR,semi-nested RT-PCR,nested RT-PCR",multiple,RdRp,,faeces,Hungary,N,,"3, 11, 21, 42 ",,,,2012,,2013,,,Year,,N,"Y, natural foraging habitats","Yes, AstV, CoV, CalV",,VERENA Admin,4/12/2022 2:19pm
1223,"""molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses""",Kemenesi et al.,Vector Borne Zoonotic Dis,2014,15,0,0.000000,Miniopterus schreibersii,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,"RT-PCR,semi-nested RT-PCR,nested RT-PCR",multiple,RdRp,,faeces,Hungary,N,,"1, 3, 19",,,,2012,,2013,,,Year,,N,"Y, natural foraging habitats","Yes, AstV, CoV, CalV",,VERENA Admin,4/12/2022 2:19pm
1224,"""molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses""",Kemenesi et al.,Vector Borne Zoonotic Dis,2014,16,0,0.000000,Myotis alcathoe,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,"RT-PCR,semi-nested RT-PCR,nested RT-PCR",multiple,RdRp,,faeces,Hungary,N,,"16, 18, 19, 21, 27, 28, 29, 30, 35, 36, 40",,,,2012,,2013,,,Year,,N,"Y, natural foraging habitats","Yes, AstV, CoV, CalV",,VERENA Admin,4/12/2022 2:19pm
1225,"""molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses""",Kemenesi et al.,Vector Borne Zoonotic Dis,2014,125,0,0.000000,Myotis bechsteinii,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,"RT-PCR,semi-nested RT-PCR,nested RT-PCR",multiple,RdRp,,faeces,Hungary,N,,"2, 3, 4, 8, 13, 12, 14, 15, 17, 19, 22, 29, 30, 21, 35, 36, 43",,,,2012,,2013,,,Year,,N,"Y, natural foraging habitats","Yes, AstV, CoV, CalV",,VERENA Admin,4/12/2022 2:19pm
1226,"""molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses""",Kemenesi et al.,Vector Borne Zoonotic Dis,2014,3,0,0.000000,Myotis brandtii,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,"RT-PCR,semi-nested RT-PCR,nested RT-PCR",multiple,RdRp,,faeces,Hungary,N,,"7, 8, 45",,,,2012,,2013,,,Year,,N,"Y, natural foraging habitats","Yes, AstV, CoV, CalV",,VERENA Admin,4/12/2022 2:19pm
1227,"""molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses""",Kemenesi et al.,Vector Borne Zoonotic Dis,2014,11,0,0.000000,Myotis dasycneme,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,"RT-PCR,semi-nested RT-PCR,nested RT-PCR",multiple,RdRp,,faeces,Hungary,N,,"2, 3, 37",,,,2012,,2013,,,Year,,N,"Y, natural foraging habitats","Yes, AstV, CoV, CalV",,VERENA Admin,4/12/2022 2:19pm
1228,"""molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses""",Kemenesi et al.,Vector Borne Zoonotic Dis,2014,81,1,0.012346,Myotis daubentonii,alphacoronavirus,,,,,pooled,cross-sectional,RNA,"RT-PCR,semi-nested RT-PCR,nested RT-PCR",multiple,RdRp,,faeces,Hungary,N,,"1 (positive), 2, 3, 4, 12, 13, 14, 15, 17, 18, 21, 22, 25, 27, 31, 33, 34, 37, 38, 40, 41, 43, 44",,,,2012,,2013,,,Year,,N,"Y, natural foraging habitats","Yes, AstV, CoV, CalV",,VERENA Admin,4/12/2022 2:19pm
1229,"""molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses""",Kemenesi et al.,Vector Borne Zoonotic Dis,2014,5,0,0.000000,Myotis emarginatus,alphacoronavirus or betacoronavirus,,,,,pooled,cross-sectional,RNA,"RT-PCR,semi-nested RT-PCR,nested RT-PCR",multiple,RdRp,,faeces,Hungary,N,,"14, 22, 35, 38",,,,2012,,2013,,,Year,,N,"Y, natural foraging habitats","Yes, AstV, CoV, CalV",,VERENA Admin,4/12/2022 2:19pm
1230,"""molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses""",Kemenesi et al.,Vector Borne Zoonotic Dis,2014,29,1,0.034483,Myotis myotis,alphacoronavirus,,,,,pooled,cross-sectional,RNA,"RT-PCR,semi-nested RT-PCR,nested RT-PCR",multiple,RdRp,,faeces,Hungary,N,,"1, 3, 4, 6, 10, 12, 13, 14 (positive), 24, 42, 45",,,,2012,,2013,,,Year,,N,"Y, natural foraging habitats","Yes, AstV, CoV, CalV",,VERENA Admin,4/12/2022 2:19pm
