"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","euthanasia","method_specific_simplified","species_for_reader"
"1099",1213,"molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny","Lecis et al.","Virus Genes",2019,1,0,0,"Nyctalus leisleri","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"oral swab","Italy","N","Sardinia","Mularza Noa (Bolotana)","NA","NA","","2015","November",2016,"November","","Year",NA,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts","N","","VERENA Admin","4/12/2022 2:19pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR","Nyctalus leisleri"
"1100",1214,"molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny","Lecis et al.","Virus Genes",2019,1,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Italy","N","Sardinia","Grotta Verde (Alghero)","NA","NA","","2015","November",2016,"November","","Year",NA,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts","N","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Eptesicus serotinus"
"1101",1215,"molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny","Lecis et al.","Virus Genes",2019,1,0,0,"Tadarida teniotis","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"skin swab","Italy","N","Sardinia","Grotta Verde (Alghero)","NA","NA","","2015","November",2016,"November","","Year",NA,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts","N","","VERENA Admin","4/12/2022 2:19pm","skin swab","1","1","1","1",NA,NA,"No","PCR","Tadarida teniotis"
"1102",1216,"molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny","Lecis et al.","Virus Genes",2019,1,0,0,"Tadarida teniotis","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"oral swab","Italy","N","Sardinia","Grotta Verde (Alghero)","NA","NA","","2015","November",2016,"November","","Year",NA,"Y, unclear","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts","N","","VERENA Admin","4/12/2022 2:19pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR","Tadarida teniotis"
"1103",1217,"molecular identification of betacoronavirus in bats from sardinia (italy): first detection and phylogeny","Lecis et al.","Virus Genes",2019,1,1,1,"Tadarida teniotis","betacoronavirus ","Sarbecovirus","","SarBatCov1","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Italy","N","Sardinia","Grotta Verde (Alghero)","NA","NA","","2015","November",2016,"November","","Year",NA,"Y, Female","Y,  caves, buildings, tunnels, woods, abandoned bridges, and other type of natural roosts","N","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Tadarida teniotis"
"1104",1218,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,3,1,0.333333,"Rhinolophus euryale","betacoronavirus ","Sarbecovirus","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","31 (positive), 32","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Rhinolophus euryale"
"1105",1219,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,12,1,0.083333,"Rhinolophus ferrumequinum","alphacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","1, 2 (positive), 4, 26, 40","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"1106",1220,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,3,1,0.333333,"Rhinolophus hipposideros","alphacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","2 (positive)","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Rhinolophus hipposideros"
"1107",1221,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,13,0,0,"Barbastella barbastellus","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","3, 12, 21, 30, 34, 40, 42","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Barbastella barbastellus"
"1108",1222,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,7,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","3, 11, 21, 42 ","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Eptesicus serotinus"
"1109",1223,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,15,0,0,"Miniopterus schreibersii","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","1, 3, 19","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Miniopterus schreibersii"
"1110",1224,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,16,0,0,"Myotis alcathoe","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","16, 18, 19, 21, 27, 28, 29, 30, 35, 36, 40","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Myotis alcathoe"
"1111",1225,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,125,0,0,"Myotis bechsteinii","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","2, 3, 4, 8, 13, 12, 14, 15, 17, 19, 22, 29, 30, 21, 35, 36, 43","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Myotis bechsteinii"
"1112",1226,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,3,0,0,"Myotis brandtii","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","7, 8, 45","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Myotis brandtii"
"1113",1227,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,11,0,0,"Myotis dasycneme","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","2, 3, 37","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Myotis dasycneme"
"1114",1228,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,81,1,0.012346,"Myotis daubentonii","alphacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","1 (positive), 2, 3, 4, 12, 13, 14, 15, 17, 18, 21, 22, 25, 27, 31, 33, 34, 37, 38, 40, 41, 43, 44","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Myotis daubentonii"
"1115",1229,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,5,0,0,"Myotis emarginatus","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","14, 22, 35, 38","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Myotis emarginatus"
"1116",1230,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,29,1,0.034483,"Myotis myotis","alphacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","1, 3, 4, 6, 10, 12, 13, 14 (positive), 24, 42, 45","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Myotis myotis"
"1117",1231,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,1,0,0,"Myotis mystacinus","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","9","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Myotis mystacinus"
"1118",1232,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,37,1,0.027027,"Myotis nattereri","alphacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","3, 4 (positive), 10, 12, 13, 14, 15, 21, 31, 35","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Myotis nattereri"
"1119",1233,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,10,0,0,"Myotis blythii","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","3, 4, 12, 13, 14, 23","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Myotis blythii"
"1120",1234,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,6,0,0,"Nyctalus leisleri","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","19, 20, 21, 28","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Nyctalus leisleri"
"1121",1235,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,14,0,0,"Nyctalus noctula","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","3, 13, 19, 21, 22, 28, 39","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Nyctalus noctula"
"1122",1236,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,3,0,0,"Pipistrellus nathusii","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","7, 20","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Pipistrellus nathusii"
"1123",1237,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,12,0,0,"Pipistrellus pipistrellus","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","3, 19, 27, 28, 36, 42","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Pipistrellus pipistrellus"
"1124",1238,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,6,2,0.333333,"Pipistrellus pygmaeus","alphacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","6, 19, 44 (positive)","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Pipistrellus pygmaeus"
"1125",1239,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,29,0,0,"Plecotus auritus","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","3, 4, 5, 10, 11, 12, 13, 14, 15, 22, 28, 42","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Plecotus auritus"
"1126",1240,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,3,0,0,"Plecotus austriacus","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","9, 10, 42","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Plecotus austriacus"
