"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","euthanasia","method_specific_simplified","spec","species_for_reader","species","studies","observation","study","yi","vi","backtrans","phylo","species_char","family"
"1267",1381,"sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","Ar Gouilh et al.","Infect Genet Evol",2011,2,0,0,"Hipposideros armiger","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"oral swab","Thailand","N","Nan","Cave 1","NA","NA","2006","","",NA,"","March","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:21pm","oropharyngeal","0","0","0","1",NA,NA,"No","PCR",1,"Hipposideros armiger","Hipposideros armiger","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","1085","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory",0.307739854335194,0.1,0,"Hipposideros armiger","Hipposideros armiger","HIPPOSIDERIDAE"
"1268",1382,"sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","Ar Gouilh et al.","Infect Genet Evol",2011,2,0,0,"Hipposideros armiger","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"urine","Thailand","N","Nan","Cave 1","NA","NA","2006","","",NA,"","March","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:21pm","urinary","0","0","0","1",NA,NA,"No","PCR",1,"Hipposideros armiger","Hipposideros armiger","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","1086","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory",0.307739854335194,0.1,0,"Hipposideros armiger","Hipposideros armiger","HIPPOSIDERIDAE"
"1269",1383,"sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","Ar Gouilh et al.","Infect Genet Evol",2011,6,0,0,"Hipposideros armiger","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"oral swab","Thailand","N","Phayao","Cave 2","NA","NA","2006","","",NA,"","April","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:21pm","oropharyngeal","0","0","0","1",NA,NA,"No","PCR",1,"Hipposideros armiger","Hipposideros armiger","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","1087","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory",0.19379834332759,0.0384615384615385,0,"Hipposideros armiger","Hipposideros armiger","HIPPOSIDERIDAE"
"1270",1384,"sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","Ar Gouilh et al.","Infect Genet Evol",2011,7,0,0,"Hipposideros armiger","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Thailand","N","Phayao","Cave 2","NA","NA","2006","","",NA,"","April","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:21pm","faecal, rectal, or anal","0","0","0","1",NA,NA,"No","PCR",1,"Hipposideros armiger","Hipposideros armiger","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","1088","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory",0.180683561953354,0.0333333333333333,0,"Hipposideros armiger","Hipposideros armiger","HIPPOSIDERIDAE"
"1271",1385,"sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","Ar Gouilh et al.","Infect Genet Evol",2011,3,0,0,"Hipposideros armiger","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"urine","Thailand","N","Phayao","Cave 2","NA","NA","2006","","",NA,"","April","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:21pm","urinary","0","0","0","1",NA,NA,"No","PCR",1,"Hipposideros armiger","Hipposideros armiger","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","1089","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory",0.261799387799149,0.0714285714285714,0,"Hipposideros armiger","Hipposideros armiger","HIPPOSIDERIDAE"
"1272",1386,"sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","Ar Gouilh et al.","Infect Genet Evol",2011,1,0,0,"Aselliscus stoliczkanus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"oral swab","Thailand","N","Phayao","Cave 2","NA","NA","2006","","",NA,"","April","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:21pm","oropharyngeal","0","0","0","1",NA,NA,"No","PCR",1,"Aselliscus stoliczkanus","Aselliscus stoliczkanus","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","1090","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory",0.392699081698724,0.166666666666667,0,"Aselliscus stoliczkanus","Aselliscus stoliczkanus","HIPPOSIDERIDAE"
"1273",1387,"sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","Ar Gouilh et al.","Infect Genet Evol",2011,1,0,0,"Aselliscus stoliczkanus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Thailand","N","Phayao","Cave 2","NA","NA","2006","","",NA,"","April","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:21pm","faecal, rectal, or anal","0","0","0","1",NA,NA,"No","PCR",1,"Aselliscus stoliczkanus","Aselliscus stoliczkanus","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","1091","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory",0.392699081698724,0.166666666666667,0,"Aselliscus stoliczkanus","Aselliscus stoliczkanus","HIPPOSIDERIDAE"
"1274",1388,"sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","Ar Gouilh et al.","Infect Genet Evol",2011,1,0,0,"Aselliscus stoliczkanus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"urine","Thailand","N","Phayao","Cave 2","NA","NA","2006","","",NA,"","April","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:21pm","urinary","0","0","0","1",NA,NA,"No","PCR",1,"Aselliscus stoliczkanus","Aselliscus stoliczkanus","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","1092","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory",0.392699081698724,0.166666666666667,0,"Aselliscus stoliczkanus","Aselliscus stoliczkanus","HIPPOSIDERIDAE"
"1275",1389,"sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","Ar Gouilh et al.","Infect Genet Evol",2011,2,0,0,"Hipposideros larvatus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"oral swab","Thailand","N","Phayao","Cave 2","NA","NA","2006","","",NA,"","April","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:21pm","oropharyngeal","0","0","0","1",NA,NA,"No","PCR",1,"Hipposideros larvatus","Hipposideros larvatus","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","1093","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory",0.307739854335194,0.1,0,"Hipposideros larvatus","Hipposideros larvatus","HIPPOSIDERIDAE"
"1276",1390,"sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","Ar Gouilh et al.","Infect Genet Evol",2011,2,0,0,"Hipposideros larvatus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Thailand","N","Phayao","Cave 2","NA","NA","2006","","",NA,"","April","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:21pm","faecal, rectal, or anal","0","0","0","1",NA,NA,"No","PCR",1,"Hipposideros larvatus","Hipposideros larvatus","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","1094","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory",0.307739854335194,0.1,0,"Hipposideros larvatus","Hipposideros larvatus","HIPPOSIDERIDAE"
"1277",1391,"sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","Ar Gouilh et al.","Infect Genet Evol",2011,1,0,0,"Hipposideros larvatus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"urine","Thailand","N","Phayao","Cave 2","NA","NA","2006","","",NA,"","April","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:21pm","urinary","0","0","0","1",NA,NA,"No","PCR",1,"Hipposideros larvatus","Hipposideros larvatus","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","1095","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory",0.392699081698724,0.166666666666667,0,"Hipposideros larvatus","Hipposideros larvatus","HIPPOSIDERIDAE"
"1278",1392,"sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","Ar Gouilh et al.","Infect Genet Evol",2011,2,0,0,"Hipposideros lylei","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"oral swab","Thailand","N","Phayao","Cave 2","NA","NA","2006","","",NA,"","April","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:21pm","oropharyngeal","0","0","0","1",NA,NA,"No","PCR",1,"Hipposideros lylei","Hipposideros lylei","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","1096","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory",0.307739854335194,0.1,0,"Hipposideros lylei","Hipposideros lylei","HIPPOSIDERIDAE"
"1279",1393,"sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","Ar Gouilh et al.","Infect Genet Evol",2011,2,0,0,"Hipposideros lylei","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Thailand","N","Phayao","Cave 2","NA","NA","2006","","",NA,"","April","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:21pm","faecal, rectal, or anal","0","0","0","1",NA,NA,"No","PCR",1,"Hipposideros lylei","Hipposideros lylei","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","1097","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory",0.307739854335194,0.1,0,"Hipposideros lylei","Hipposideros lylei","HIPPOSIDERIDAE"
"1280",1394,"sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","Ar Gouilh et al.","Infect Genet Evol",2011,2,0,0,"Hipposideros lylei","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"urine","Thailand","N","Phayao","Cave 2","NA","NA","2006","","",NA,"","April","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:21pm","urinary","0","0","0","1",NA,NA,"No","PCR",1,"Hipposideros lylei","Hipposideros lylei","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","1098","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory",0.307739854335194,0.1,0,"Hipposideros lylei","Hipposideros lylei","HIPPOSIDERIDAE"
"1281",1395,"sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","Ar Gouilh et al.","Infect Genet Evol",2011,15,0,0,"Hipposideros larvatus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"oral swab","Thailand","N","Chiang Rai","Cave 3","NA","NA","2006","","",NA,"","April","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:21pm","oropharyngeal","0","0","0","1",NA,NA,"No","PCR",1,"Hipposideros larvatus","Hipposideros larvatus","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","1099","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory",0.126340127571039,0.0161290322580645,0,"Hipposideros larvatus","Hipposideros larvatus","HIPPOSIDERIDAE"
"1282",1396,"sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","Ar Gouilh et al.","Infect Genet Evol",2011,18,0,0,"Hipposideros larvatus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Thailand","N","Chiang Rai","Cave 3","NA","NA","2006","","",NA,"","April","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:21pm","faecal, rectal, or anal","0","0","0","1",NA,NA,"No","PCR",1,"Hipposideros larvatus","Hipposideros larvatus","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","1100","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory",0.115738681985089,0.0135135135135135,0,"Hipposideros larvatus","Hipposideros larvatus","HIPPOSIDERIDAE"
"1283",1397,"sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","Ar Gouilh et al.","Infect Genet Evol",2011,5,0,0,"Hipposideros larvatus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"urine","Thailand","N","Chiang Rai","Cave 3","NA","NA","2006","","",NA,"","April","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:21pm","urinary","0","0","0","1",NA,NA,"No","PCR",1,"Hipposideros larvatus","Hipposideros larvatus","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","1101","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory",0.210267167641983,0.0454545454545455,0,"Hipposideros larvatus","Hipposideros larvatus","HIPPOSIDERIDAE"
"1284",1398,"sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","Ar Gouilh et al.","Infect Genet Evol",2011,2,0,0,"Aselliscus stoliczkanus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"oral swab","Thailand","N","Chiang Rai","Cave 3","NA","NA","2006","","",NA,"","April","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:21pm","oropharyngeal","0","0","0","1",NA,NA,"No","PCR",1,"Aselliscus stoliczkanus","Aselliscus stoliczkanus","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory","1102","sars-coronavirus ancestor's foot-prints in south-east asian bat colonies and the refuge theory",0.307739854335194,0.1,0,"Aselliscus stoliczkanus","Aselliscus stoliczkanus","HIPPOSIDERIDAE"
