"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_genus_notes","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","sample_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","gene_targets_simplified","euthanasia","euthanasia_simplified","method_specific_simplified","virus_genus_simplified","spec","species_for_reader","species","studies","observation","study","yi","vi","backtrans","phylo","species_char","family"
"778",913,"detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats","Kim et al.","Transbound Emerg Dis",2016,4,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Korea","N","Jeongsun","PG Cave","NA","NA","2015","","",NA,"","October","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats","778","detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats",0.231823804500403,0.0555555555555556,0,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
"781",918,"detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats","Kim et al.","Transbound Emerg Dis",2016,4,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Korea","N","Yeongwol","YJ Cave","NA","NA","2015","","",NA,"","December","Winter",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","0","1","0",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats","779","detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats",0.231823804500403,0.0555555555555556,0,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
"782",919,"detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats","Kim et al.","Transbound Emerg Dis",2016,4,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Korea","N","Miwon","CS Cave","NA","NA","2015","","",NA,"","December","Winter",NA,"","","","","VERENA Admin","4/12/2022 2:13pm","faecal, rectal, or anal","faeces","0","0","1","0",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats","780","detection of severe acute respiratory syndrome-like, middle east respiratory syndrome-like bat coronaviruses and group h rotavirus in faeces of korean bats",0.231823804500403,0.0555555555555556,0,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
"790",932,"detection of specific antibodies to the nucleocapsid protein fragments of severe acute respiratory syndrome-coronavirus and scotophilus bat coronavirus-512 in three insectivorous bat species","Chen YiNing et al.","Taiwan Veterinary Journal",2018,18,0,0,"Miniopterus fuliginosus","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","RT-PCR","single","RdRp",NA,"faeces","Taiwan","N","Yilan","irrigation culvert at Dongshan","NA","NA","","2014","October",2015,"September","","Summer,Fall",2,"","","","","VERENA Admin","4/12/2022 2:14pm","faecal, rectal, or anal","faeces","1","1","0","0",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Miniopterus fuliginosus","Miniopterus fuliginosus","detection of specific antibodies to the nucleocapsid protein fragments of severe acute respiratory syndrome-coronavirus and scotophilus bat coronavirus-512 in three insectivorous bat species","781","detection of specific antibodies to the nucleocapsid protein fragments of severe acute respiratory syndrome-coronavirus and scotophilus bat coronavirus-512 in three insectivorous bat species",0.115738681985089,0.0135135135135135,0,"Miniopterus fuliginosus","Miniopterus fuliginosus","VESPERTILIONIDAE"
"791",933,"detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan","Chen et al.","Zoonoses Public Health",2016,1,0,0,"Coelops frithii formosanus","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Taiwan","N","Miaoli","Woods","121°00'45″E","24°25'35″N","2014","","",NA,"","September","Fall",NA,"Y","","","","VERENA Admin","4/12/2022 2:14pm","faecal, rectal, or anal","faeces","0","1","0","0",24.4263888888889,121.0125,"RdRp","No","No","PCR","genus not specified",1,"Coelops frithii","Coelops frithii","detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan","782","detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan",0.392699081698724,0.166666666666667,0,"Coelops frithii","Coelops frithii","HIPPOSIDERIDAE"
"798",937,"detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan","Chen et al.","Zoonoses Public Health",2016,2,0,0,"Barbastella darjelingesis","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Taiwan","N","Miaoli","Woods","121°00'45″E","24°25'35″N","","2014","July",2014,"August","","Year",2,"Y","","","","VERENA Admin","4/12/2022 2:14pm","faecal, rectal, or anal","faeces","1","1","1","1",24.4263888888889,121.0125,"RdRp","No","No","PCR","genus not specified",1,"Barbastella beijingensis","Barbastella beijingensis","detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan","783","detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan",0.307739854335194,0.1,0,"Barbastella beijingensis","Barbastella beijingensis","VESPERTILIONIDAE"
"799",938,"detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan","Chen et al.","Zoonoses Public Health",2016,1,0,0,"Harpiola isodon","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Taiwan","N","Miaoli","Woods","121°00'45″E","24°25'35″N","2014","","",NA,"","August","Summer",NA,"Y","","","","VERENA Admin","4/12/2022 2:14pm","faecal, rectal, or anal","faeces","1","0","0","0",24.4263888888889,121.0125,"RdRp","No","No","PCR","genus not specified",1,"Harpiola isodon","Harpiola isodon","detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan","784","detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan",0.392699081698724,0.166666666666667,0,"Harpiola isodon","Harpiola isodon","VESPERTILIONIDAE"
"801",940,"detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan","Chen et al.","Zoonoses Public Health",2016,2,0,0,"Murina gracilis","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Taiwan","N","Miaoli","Woods","121°00'45″E","24°25'35″N","","2014","September",2014,"October","","Fall",2,"Y","","","","VERENA Admin","4/12/2022 2:14pm","faecal, rectal, or anal","faeces","0","1","0","0",24.4263888888889,121.0125,"RdRp","No","No","PCR","genus not specified",1,"Murina gracilis","Murina gracilis","detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan","785","detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan",0.307739854335194,0.1,0,"Murina gracilis","Murina gracilis","VESPERTILIONIDAE"
"802",941,"detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan","Chen et al.","Zoonoses Public Health",2016,17,0,0,"Murina puta","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Taiwan","N","Dong'ao, Nan'ao, Miaoli","Woods","121°49'53″E (Dong'ao), 121°46'2″E (Nan'ao), 121°00'45″E (Miaoli)","24°31'55″N (Dong'ao), 24°31'9″N (Nan'ao), 24°25'35″N (Miaoli)","","2014","April",2014,"October","","Spring,Summer,Fall",5,"Y","","","","VERENA Admin","4/12/2022 2:14pm","faecal, rectal, or anal","faeces","1","1","0","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Murina puta","Murina puta","detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan","786","detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan",0.118970562415104,0.0142857142857143,0,"Murina puta","Murina puta","VESPERTILIONIDAE"
"805",944,"detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan","Chen et al.","Zoonoses Public Health",2016,2,0,0,"Myotis laniger","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Taiwan","N","Miaoli","Woods","121°00'45″E","24°25'35″N","2014","","",NA,"","August","Summer",NA,"Y","","","","VERENA Admin","4/12/2022 2:14pm","faecal, rectal, or anal","faeces","1","0","0","0",24.4263888888889,121.0125,"RdRp","No","No","PCR","genus not specified",1,"Myotis laniger","Myotis laniger","detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan","787","detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan",0.307739854335194,0.1,0,"Myotis laniger","Myotis laniger","VESPERTILIONIDAE"
"807",946,"detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan","Chen et al.","Zoonoses Public Health",2016,9,0,0,"Myotis secundus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Taiwan","N","Nan'ao, Miaoli","Woods","121°46'2″E (Nan'ao), 121°00'45″E (Miaoli)","24°31'9″N (Nan'ao), 24°25'35″N (Miaoli)","","2014","April",2014,"July","","Spring,Summer",3,"Y","","","","VERENA Admin","4/12/2022 2:15pm","faecal, rectal, or anal","faeces","1","0","0","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis secundus","Myotis secundus","detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan","788","detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan",0.160875277198321,0.0263157894736842,0,"Myotis secundus","Myotis secundus","VESPERTILIONIDAE"
"808",947,"detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan","Chen et al.","Zoonoses Public Health",2016,1,0,0,"Pipistrellus abramus","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Taiwan","N","Jhutang","palm trees in an elementary school","120°23'12″E","24°25'35″N","2013","","",NA,"","September","Fall",NA,"Y","","","","VERENA Admin","4/12/2022 2:15pm","faecal, rectal, or anal","faeces","0","1","0","0",24.4263888888889,120.386666666667,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus abramus","Pipistrellus abramus","detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan","789","detection of the severe acute respiratory syndrome-related coronavirus and alphacoronavirus in the bat population of taiwan",0.392699081698724,0.166666666666667,0,"Pipistrellus abramus","Pipistrellus abramus","VESPERTILIONIDAE"
"816",958,"discovery and genetic analysis of novel coronaviruses in least horseshoe bats in southwestern china","Wang et al.","Emerg Microbes Infect",2017,10,0,0,"Rhinolophus luctus","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"urine","China","N","Yunnan","Tengchong","NA","NA","2012","","",NA,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:17pm","urinary","tissue","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus luctus","Rhinolophus luctus","discovery and genetic analysis of novel coronaviruses in least horseshoe bats in southwestern china","790","discovery and genetic analysis of novel coronaviruses in least horseshoe bats in southwestern china",0.153138684584835,0.0238095238095238,0,"Rhinolophus luctus","Rhinolophus luctus","RHINOLOPHIDAE"
"817",959,"discovery and genetic analysis of novel coronaviruses in least horseshoe bats in southwestern china","Wang et al.","Emerg Microbes Infect",2017,10,0,0,"Rhinolophus luctus","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","China","N","Yunnan","Tengchong","NA","NA","2012","","",NA,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:17pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus luctus","Rhinolophus luctus","discovery and genetic analysis of novel coronaviruses in least horseshoe bats in southwestern china","791","discovery and genetic analysis of novel coronaviruses in least horseshoe bats in southwestern china",0.153138684584835,0.0238095238095238,0,"Rhinolophus luctus","Rhinolophus luctus","RHINOLOPHIDAE"
"818",960,"discovery and genetic analysis of novel coronaviruses in least horseshoe bats in southwestern china","Wang et al.","Emerg Microbes Infect",2017,10,0,0,"Rhinolophus affinis","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"urine","China","N","Yunnan","Tengchong","NA","NA","2012","","",NA,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:17pm","urinary","tissue","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus affinis","Rhinolophus affinis","discovery and genetic analysis of novel coronaviruses in least horseshoe bats in southwestern china","792","discovery and genetic analysis of novel coronaviruses in least horseshoe bats in southwestern china",0.153138684584835,0.0238095238095238,0,"Rhinolophus affinis","Rhinolophus affinis","RHINOLOPHIDAE"
